"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"THINK CHILDCARE LIMITED","TNK","Consumer Services","1.9200","1.9200","1.8900","0.0409","11555"
"THOMSON RESOURCES LIMITED","TMZ","Materials","0.0450","0.0450","0.0450","0.0000","30000"
"THOR MINING PLC","THR","Materials","0.0150","0.0150","0.0150","0.0000","148008"
"THORN GROUP LIMITED","TGA","Retailing","1.1270","1.1270","1.1150","0.0000","60057"
"THORNEY OPPORTUNITIES LTD","TOP","Not Applic","0.7000","0.7000","0.7000","0.0102","10000"
"THORNEY TECHNOLOGIES LTD","TEK","Energy","0.2450","0.2450","0.2450","-0.0020","467"
"THREAT PROTECT AUSTRALIA LIMITED","TPS","Energy","0.0330","0.0330","0.0330","0.0000","125000"
"THRED LIMITED","THD","Software & Services","0.0110","0.0110","0.0110","0.0011","500000"
"THUNDELARRA LIMITED","THX","Materials","0.0250","0.0250","0.0250","0.0000","237640"
"TIAN AN AUSTRALIA LIMITED","TIA","Real Estate","1.1450","1.1450","1.1450","0.0050","567"
"TIAN POH RESOURCES LIMITED","TPO","Materials",,"","","",""
"TIANMEI BEVERAGE GROUP CORPORATION LIMITED","TB8","Food, Beverage & Tobacco",,"","","",""
"TIGER RESOURCES LIMITED","TGS","Materials",,"","","",""
"TIGERS REALM COAL LIMITED","TIG","Materials","0.0500","0.0500","0.0500","0.0010","300000"
"TIKFORCE LIMITED","TKF","Software & Services","0.0290","0.0290","0.0290","-0.0010","48585"
"TILT RENEWABLES LIMITED.","TLT","Utilities",,"","","",""
"TIMAH RESOURCES LIMITED","TML","Utilities","0.0500","0.0500","0.0500","","20000"
"TINYBEANS GROUP LTD","TNY","Software & Services","0.9450","0.9450","0.9450","0.0000","513"
"TITAN MINERALS LIMITED","TTM","Materials",,"","","",""
"TITANIUM SANDS LIMITED","TSL","Materials",,"","","",""
"TLOU ENERGY LIMITED","TOU","Energy","0.1450","0.1450","0.1450","0.0000","318615"
"TNG LIMITED","TNG","Materials","0.1350","0.1350","0.1350","-0.0048","25000"
"TNT MINES LIMITED","TIN","Class Pend",,"","","",""
"TODD RIVER RESOURCES LIMITED","TRT","Materials","0.1150","0.1150","0.1150","0.0052","1232"
"TOMIZONE LIMITED","TOM","Software & Services","0.0240","0.0240","0.0240","0.0000","21666"
"TOP END MINERALS LIMITED","TND","Materials",,"","","",""
"TOPBETTA HOLDINGS LIMITED","TBH","Consumer Services","0.3250","0.3400","0.3250","0.0000","82289"
"TOPTUNG LTD","TTW","Materials","0.0300","0.0300","0.0300","0.0000","47127"
"TORIAN RESOURCES LIMITED","TNR","Materials","0.0800","0.0800","0.0800","0.0000","50000"
"TORO ENERGY LIMITED","TOE","Energy","0.0300","0.0300","0.0300","0.0000","8000"
"TORRENS 2009-3 TRUST","TRB","Not Applic",,"","","",""
"TORRENS SERIES 2010-1 TRUST","TRP","Not Applic",,"","","",""
"TORRENS SERIES 2010-2 TRUST","TRK","Not Applic",,"","","",""
"TORRENS SERIES 2010-3 TRUST","TOA","Not Applic",,"","","",""
"TORRENS SERIES 2013-1 TRUST","TNB","Not Applic",,"","","",""
"TORRENS SERIES 2013-2 TRUST","TNF","Not Applic",,"","","",""
"TORRENS SERIES 2014-1 TRUST","TNH","Not Applic",,"","","",""
"TORRENS SERIES 2014-2 TRUST","TOZ","Not Applic",,"","","",""
"TORRENS SERIES 2015-1 TRUST","TNJ","Not Applic",,"","","",""
"TORRENS SERIES 2016-1 TRUST","TTZ","Not Applic",,"","","",""
"TOTAL FACE GROUP LIMITED","TFG","Consumer Services","0.1600","0.1600","0.1600","0.0000","100000"
"TOWER LIMITED","TWR","Insurance","0.7770","0.7770","0.7770","0.0000","388"
"TOX FREE SOLUTIONS LIMITED","TOX","Commercial & Professional Services","2.4750","2.4750","2.4500","0.0000","22757"
"TPC CONSOLIDATED LIMITED","TPC","Telecommunication Services","0.8300","0.8300","0.8300","0.0000","1200"
"TPG TELECOM LIMITED","TPM","Telecommunication Services","4.8700","4.9000","4.8700","-0.0097","503844"
"TPI ENTERPRISES LIMITED","TPE","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"TRADE ME GROUP LIMITED","TME","Retailing","4.2050","4.2100","4.1900","0.0151","80599"
"TRADITIONAL THERAPY CLINICS LIMITED","TTC","Health Care Equipment & Services","0.1900","0.1900","0.1900","0.0000","13736"
"TRAFFIC TECHNOLOGIES LTD.","TTI","Transportation","0.0350","0.0350","0.0340","-0.0010","488745"
"TRAKA RESOURCES LIMITED","TKL","Materials","0.0250","0.0250","0.0250","-0.0010","4801"
"TRANSACTION SOLUTIONS INTERNATIONAL LIMITED","TSN","Software & Services","0.0080","0.0080","0.0080","0.0011","200000"
"TRANSCENDENCE TECHNOLOGIES LIMITED","TTL","Diversified Financials","0.0200","0.0200","0.0200","-0.0010","40979"
"TRANSMETRO CORPORATION LIMITED","TCO","Consumer Services",,"1.0550","1.0550","0.0051","1000"
"TRANSURBAN GROUP","TCL","Transportation","11.8750","11.8800","11.8450","0.0154","458845"
"TREASURY CORPORATION OF VICTORIA","XVG","Not Applic",,"","","",""
"TREASURY WINE ESTATES LIMITED","TWE","Food, Beverage & Tobacco","13.6550","13.7600","13.6500","-0.0451","300814"
"TREK METALS LIMITED","TKM","Materials","0.0330","0.0330","0.0330","0.0021","8217"
"TRIANGLE ENERGY (GLOBAL) LIMITED","TEG","Energy","0.1600","0.1600","0.1600","0.0000","40000"
"TRIBUNE RESOURCES LIMITED","TBR","Materials","6.9000","6.9000","6.9000","-0.0987","2"
"TRILOGY INTERNATIONAL LIMITED","TIL","Household & Personal Products",,"","","",""
"TRIPLE ENERGY LIMITED","TNP","Energy","0.1100","0.1100","0.1100","0.0000","36551"
"TRITON MINERALS LTD","TON","Materials","0.0880","0.0920","0.0880","-0.0010","253395"
"TROY RESOURCES LIMITED","TRY","Materials","0.1050","0.1050","0.1000","0.0000","399094"
"TRUSCOTT MINING CORPORATION LIMITED","TRM","Materials","0.0220","0.0220","0.0220","0.0000","206570"
"TRUSTEES AUSTRALIA LIMITED","TAU","Consumer Services","0.1800","0.1800","0.1800","0.0000","81413"
"TTA HOLDINGS LIMITED","TTA","Retailing",,"","","",""
"TTG FINTECH LIMITED","TUP","Software & Services","0.1200","0.1200","0.1200","0.0000","270"
"TUNGSTEN MINING NL","TGN","Materials","0.1700","0.1700","0.1700","0.0106","3100"
"TURNERS AUTOMOTIVE GROUP LIMITED","TRA","Diversified Financials",,"","","",""
"TV2U INTERNATIONAL LIMITED","TV2","Software & Services","0.0100","0.0110","0.0100","0.0000","14166816"
"TYCHEAN RESOURCES LTD","TYK","Materials","0.0030","0.0030","0.0030","0.0000","66132"
"TYRANNA RESOURCES LIMITED","TYX","Materials","0.0150","0.0150","0.0150","0.0000","436461"
"TZ LIMITED","TZL","Technology Hardware & Equipment","0.0300","0.0300","0.0300","0.0000","168350"
"UCW LIMITED","UCW","Consumer Services","0.0470","0.0470","0.0470","0.0000","250000"
"UIL ENERGY LTD","UIL","Energy","0.0280","0.0280","0.0280","-0.0010","17241"
"ULTIMA UNITED LIMITED","UUL","Real Estate",,"0.0500","0.0500","-0.0083","1803"
"ULTRACHARGE LIMITED","UTR","Capital Goods","0.0260","0.0260","0.0260","0.0000","100189"
"UNILIFE CORPORATION","UNS","Health Care Equipment & Services",,"","","",""
"UNITED NETWORKS LIMITED","UNL","Telecommunication Services","0.1000","0.1000","0.1000","-0.0048","11851"
"UNITED OVERSEAS AUSTRALIA LIMITED","UOS","Real Estate","0.6200","0.6300","0.6200","-0.0099","16500"
"UNIVERSAL BIOSENSORS INC.","UBI","Health Care Equipment & Services","0.3700","0.3700","0.3700","0.0051","8871"
"UNIVERSAL COAL PLC","UNV","Energy","0.1900","0.1900","0.1900","0.0051","99034"
"UPDATER INC","UPD","Software & Services","1.2700","1.2950","1.2500","-0.0197","50338"
"URANIUM EQUITIES LIMITED","UEQ","Energy","0.0050","0.0050","0.0050","0.0000","50000"
"URANIUM RESOURCES INC","URI","Energy",,"","","",""
"URANIUMSA LIMITED","USA","Energy","0.0060","0.0060","0.0060","0.0000","7619"
"URB INVESTMENTS LIMITED","URB","Not Applic","1.0300","1.0300","1.0300","0.0000","3971"
"URBANISE.COM LIMITED","UBN","Software & Services","0.0530","0.0530","0.0530","0.0032","10000"
"US MASTERS RESIDENTIAL PROPERTY FUND","URF","Real Estate","1.7600","1.7600","1.7600","0.0000","1"
"US RESIDENTIAL FUND","USR","Not Applic","0.4550","0.4550","0.4550","0.0000","10000"
"US SELECT PRIVATE OPPORTUNITIES FUND","USF","Not Applic","1.9400","1.9400","1.9400","0.0000","29625"
"US SELECT PRIVATE OPPORTUNITIES FUND II","USG","Not Applic","2.1200","2.1200","2.1200","0.0201","46840"
"US SELECT PRIVATE OPPORTUNITIES FUND III","USP","Not Applic",,"","","",""
"USCOM LIMITED","UCM","Health Care Equipment & Services","0.1700","0.1700","0.1700","-0.0049","14000"
"UUV AQUABOTIX LTD","UUV","Capital Goods","0.1250","0.1250","0.1250","0.0109","2"
"VALMEC LIMITED","VMX","Energy","0.2200","0.2200","0.2200","0.0000","19359"
"VALOR RESOURCES LIMITED","VAL","Materials","0.0250","0.0250","0.0250","0.0000","217756"
"VANGO MINING LIMITED","VAN","Materials","0.0600","0.0600","0.0600","0.0000","10000"
"VARISCAN MINES LIMITED","VAR","Materials","0.0100","0.0100","0.0100","0.0000","404493"
"VAULT INTELLIGENCE LIMITED","VLT","Materials","0.0290","0.0290","0.0290","0.0000","95455"
"VDM GROUP LIMITED","VMG","Capital Goods","0.0010","0.0010","0.0010","0.0000","650000"
"VEALLS LIMITED","VEL","Diversified Financials",,"","","",""
"VECTOR RESOURCES LIMITED","VEC","Materials","0.0140","0.0140","0.0140","-0.0009","165000"
"VECTUS BIOSYSTEMS LIMITED","VBS","Pharmaceuticals, Biotechnology & Life Sciences","1.2500","1.2500","1.2500","-0.0388","1489"
"VEEM LTD","VEE","Capital Goods","0.5500","0.5500","0.5500","0.0207","18500"
"VELOCITY PROPERTY GROUP LIMITED","VP7","Real Estate","0.0700","0.0700","0.0700","0.0207","10000"
"VELPIC LIMITED","VPC","Software & Services","0.0140","0.0140","0.0140","-0.0009","1535715"
"VENTNOR RESOURCES LTD","VRX","Materials","0.0160","0.0160","0.0160","-0.0009","30530"
"VENTURE MINERALS LIMITED","VMS","Materials","0.0220","0.0220","0.0220","0.0000","572044"
"VENTUREX RESOURCES LIMITED","VXR","Materials","0.0170","0.0180","0.0170","-0.0009","12029938"
"VENUS METALS CORPORATION LIMITED","VMC","Materials","0.0950","0.0950","0.0940","-0.0010","29923"
"VERDANT MINERALS LTD","VRM","Materials","0.0290","0.0290","0.0290","0.0000","109000"
"VERILUMA LIMITED","VRI","Software & Services",,"0.0150","0.0150","0.0000","25000"
"VERIS LIMITED","VRS","Commercial & Professional Services",,"","","",""
"VGI PARTNERS GLOBAL INVESTMENTS LIMITED","VG1","Class Pend",,"","","",""
"VIAGOLD CAPITAL LIMITED","VIA","Consumer Services",,"","","",""
"VICINITY CENTRES","VCX","Real Estate","2.6600","2.6650","2.6500","0.0051","3267895"
"VICINITY CENTRES TRUST","VCD","Not Applic",,"","","",""
"VICTOR GROUP HOLDINGS LIMITED","VIG","Media",,"","","",""
"VICTORY MINES LIMITED","VIC","Materials","0.0050","0.0050","0.0050","-0.0008","246666"
"VIENTO GROUP LIMITED","VIE","Capital Goods",,"","","",""
"VIETNAM INDUSTRIAL INVESTMENTS LIMITED","VII","Materials",,"0.3400","0.3400","0.0103","3000"
"VIKING MINES LIMITED","VKA","Materials","0.0210","0.0210","0.0200","-0.0010","2448633"
"VILLA WORLD LIMITED.","VLW","Real Estate","2.4500","2.4500","2.4400","0.0100","19587"
"VILLAGE ROADSHOW LIMITED","VRL","Media","3.7000","3.7550","3.6900","-0.0492","29648"
"VIMY RESOURCES LIMITED","VMY","Energy","0.1100","0.1150","0.1050","0.0000","99000"
"VIRALYTICS LIMITED","VLA","Pharmaceuticals, Biotechnology & Life Sciences","0.8100","0.8100","0.8100","0.0000","8473"
"VIRGIN AUSTRALIA HOLDINGS LIMITED","VAH","Transportation","0.1850","0.1850","0.1850","0.0000","1047"
"VIRTUS HEALTH LIMITED","VRT","Health Care Equipment & Services","5.6000","5.6100","5.5600","0.0000","18976"
"VISIONEERING TECHNOLOGIES, INC.","VTI","Health Care Equipment & Services","0.4100","0.4100","0.4100","0.0103","7212"
"VISTA GROUP INTERNATIONAL LIMITED.","VGL","Software & Services",,"","","",""
"VITA GROUP LIMITED","VTG","Retailing","1.6770","1.6820","1.6550","0.0020","99911"
"VITA LIFE SCIENCES LIMITED.","VSC","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"VITAL METALS LIMITED","VML","Materials","0.0070","0.0070","0.0070","0.0000","130000"
"VIVA ENERGY REIT","VVR","Real Estate","2.1200","2.1200","2.1100","0.0100","117048"
"VIVID TECHNOLOGY LIMITED","VIV","Capital Goods","0.0380","0.0380","0.0380","0.0010","117179"
"VMOTO LIMITED","VMT","Automobiles & Components","0.0730","0.0730","0.0730","0.0021","1796"
"VOCUS GROUP LIMITED","VOC","Telecommunication Services","2.4200","2.4200","2.3700","0.0051","947824"
"VOLPARA HEALTH TECHNOLOGIES LIMITED","VHT","Health Care Equipment & Services","0.6400","0.6400","0.6400","0.0000","1562"
"VOLT POWER GROUP LIMITED","VPR","Utilities","0.0030","0.0030","0.0030","0.0015","1588826"
"VOLT RESOURCES LIMITED","VRC","Materials","0.0260","0.0260","0.0260","0.0000","233669"
"VOLTAGE IP LIMITED","VIP","Software & Services",,"0.0700","0.0700","0.0117","10000"
"WAKENBY LIMITED","WAK","Commercial & Professional Services",,"","","",""
"WALKABOUT RESOURCES LTD","WKT","Materials","0.0820","0.0820","0.0820","0.0010","9154"
"WAM ACTIVE LIMITED","WAA","Diversified Financials","1.1600","1.1600","1.1600","0.0000","1280"
"WAM CAPITAL LIMITED","WAM","Diversified Financials","2.5300","2.5400","2.5200","0.0000","48507"
"WAM LEADERS LIMITED","WLE","Not Applic","1.1050","1.1050","1.1000","0.0000","100204"
"WAM MICROCAP LIMITED","WMI","Not Applic",,"","","",""
"WAM RESEARCH LIMITED","WAX","Diversified Financials","1.6200","1.6200","1.6200","0.0100","28259"
"WANGLE TECHNOLOGIES LIMITED","WGL","Software & Services","0.0100","0.0100","0.0100","0.0000","46909"
"WASHINGTON H SOUL PATTINSON & COMPANY LIMITED","SOL","Energy","15.9400","15.9800","15.9000","-0.0494","102572"
"WATER RESOURCES GROUP LIMITED","WRG","Utilities","0.0010","0.0010","0.0010","0.0000","10437711"
"WATERCO LIMITED","WAT","Consumer Durables & Apparel",,"1.7000","1.6000","-0.0941","11877"
"WATERMARK GLOBAL LEADERS FUND LIMITED","WGF","Not Applic","0.9450","0.9450","0.9450","0.0050","1227"
"WATERMARK MARKET NEUTRAL FUND LIMITED","WMK","Not Applic","0.9350","0.9350","0.9350","0.0000","11000"
"WATPAC LIMITED","WTP","Capital Goods","0.7050","0.7100","0.7000","0.0000","30196"
"WATTLE HEALTH AUSTRALIA LIMITED","WHA","Food, Beverage & Tobacco","0.9000","0.9200","0.8950","0.0257","192057"
"WAVENET INTERNATIONAL LIMITED","WAL","Materials",,"0.0060","0.0060","-0.0009","100000"
"WCP RESOURCES LIMITED","WCP","Materials",,"","","",""
"WEA FINANCE LLC","WEH","Not Applic",,"","","",""
"WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC","WEF","Not Applic",,"","","",""
"WEALTH DEFENDER EQUITIES LIMITED","WDE","Not Applic","0.8500","0.8500","0.8500","0.0000","50316"
"WEBJET LIMITED","WEB","Retailing","10.7600","10.8450","10.7400","0.0097","112046"
"WEBSTER LIMITED","WBA","Food, Beverage & Tobacco","1.3200","1.3200","1.3100","0.0100","1478"
"WEEBIT NANO LTD","WBT","Materials","0.0180","0.0180","0.0180","0.0000","150000"
"WELLARD LIMITED","WLD","Food, Beverage & Tobacco","0.1420","0.1450","0.1400","0.0020","317438"
"WELLCOM GROUP LIMITED","WLL","Commercial & Professional Services","4.5900","4.5900","4.5900","-0.0101","658"
"WESFARMERS LIMITED","WES","Food & Staples Retailing","41.2400","41.3400","41.2300","-0.0041","300033"
"WEST AFRICAN RESOURCES LIMITED","WAF","Materials","0.3200","0.3200","0.3150","0.0000","74650"
"WEST WITS MINING LIMITED","WWI","Materials","0.0170","0.0170","0.0170","0.0000","37987"
"WESTERN AREAS LIMITED","WSA","Materials","2.6200","2.6200","2.5900","0.0304","401621"
"WESTFIELD CORPORATION","WFD","Real Estate","7.8300","7.8550","7.8250","0.0204","1297668"
"WESTGOLD RESOURCES LIMITED.","WGX","Materials","1.9720","1.9750","1.9400","-0.0049","173043"
"WESTOZ INVESTMENT COMPANY LIMITED","WIC","Not Applic","0.9900","0.9950","0.9900","0.0000","21350"
"WESTPAC BANKING CORPORATION","WBC","Banks","31.9900","31.9950","31.8800","-0.0288","439725"
"WESTSTAR INDUSTRIAL LIMITED","WSI","Materials","0.0160","0.0160","0.0160","0.0023","25000"
"WFD TRUST","WFB","Not Applic",,"","","",""
"WHITE CLIFF MINERALS LIMITED","WCN","Materials","0.0050","0.0050","0.0050","0.0000","2600118"
"WHITE ENERGY COMPANY LIMITED","WEC","Energy","0.0370","0.0370","0.0370","-0.0028","85"
"WHITE ROCK MINERALS LIMITED","WRM","Materials","0.0130","0.0130","0.0130","0.0000","39216"
"WHITEBARK ENERGY LTD","WBE","Energy","0.0130","0.0130","0.0130","0.0000","83207"
"WHITEFIELD LIMITED","WHF","Diversified Financials","4.5100","4.5100","4.5100","0.0000","1776"
"WHITEHAVEN COAL LIMITED","WHC","Energy","3.6600","3.6900","3.6500","-0.0099","839527"
"WINCHESTER ENERGY LTD","WEL","Energy","0.0800","0.0800","0.0800","0.0053","100000"
"WINDLAB LIMITED","WND","Class Pend","1.7300","1.7500","1.7300","0.0100","44812"
"WINGARA AG LTD","WNR","Food, Beverage & Tobacco","0.2750","0.2750","0.2750","0.0104","60000"
"WINHA COMMERCE AND TRADE INTL LIMITED","WQW","Food & Staples Retailing","0.6750","0.6800","0.6750","0.0369","13020"
"WINMAR RESOURCES LIMITED","WFE","Materials","0.0010","0.0010","0.0010","0.0000","2918554"
"WISETECH GLOBAL LIMITED","WTC","Software & Services","8.6400","8.6900","8.6300","0.0104","20182"
"WOLF MINERALS LIMITED","WLF","Materials","0.0900","0.0900","0.0900","-0.0038","10000"
"WOLF PETROLEUM LTD","WOF","Energy","0.0220","0.0220","0.0220","0.0022","100000"
"WOLFSTRIKE RENTALS GROUP LIMITED","WSG","Technology Hardware & Equipment",,"0.2600","0.2600","0.0051","2000"
"WOLLONGONG COAL LIMITED","WLC","Materials","0.0060","0.0060","0.0060","0.0000","50000"
"WONHE MULTIMEDIA COMMERCE LTD","WMC","Technology Hardware & Equipment","0.1600","0.1600","0.1600","0.0000","200000"
"WOODSIDE PETROLEUM LIMITED","WPL","Energy","29.1500","29.2000","29.0600","0.0292","441961"
"WOOLWORTHS LIMITED","WOW","Food & Staples Retailing","25.1900","25.2300","25.1900","-0.0202","366497"
"WORLD REACH LIMITED","WRR","Technology Hardware & Equipment","0.2200","0.2200","0.2200","0.0000","4200"
"WORLD.NET SERVICES LIMITED","WNS","Software & Services",,"","","",""
"WORLEYPARSONS LIMITED","WOR","Energy","13.5400","13.5700","13.4550","0.0000","201984"
"WPG RESOURCES LTD","WPG","Materials","0.0370","0.0370","0.0370","0.0010","53350"
"WPP AUNZ LTD","WPP","Media","1.0520","1.0900","1.0500","0.0050","115281"
"XANADU MINES LTD","XAM","Materials","0.2250","0.2250","0.2200","0.0051","72984"
"XENITH IP GROUP LIMITED","XIP","Commercial & Professional Services","1.8000","1.8000","1.7600","-0.0391","2285"
"XERO LIMITED","XRO","Software & Services",,"","","",""
"XPD SOCCER GEAR GROUP LIMITED","XPD","Consumer Durables & Apparel","0.0340","0.0340","0.0330","-0.0010","45000"
"XPED LIMITED","XPE","Software & Services","0.0090","0.0090","0.0090","0.0000","4184621"
"XREF LIMITED","XF1","Software & Services","0.7200","0.7200","0.7200","-0.0050","1028"
"XRF SCIENTIFIC LIMITED","XRF","Capital Goods","0.1700","0.1700","0.1700","0.0052","5934"
"XSTATE RESOURCES LIMITED","XST","Energy","0.0150","0.0150","0.0150","0.0000","1214797"
"XTD LTD","XTD","Media","0.0500","0.0500","0.0500","0.0056","1441"
"XTEK LIMITED.","XTE","Capital Goods","0.4200","0.4400","0.4200","-0.0098","11416"
"XTV NETWORKS LTD","XTV","Media",,"","","",""
"YANCOAL AUSTRALIA LIMITED","YAL","Energy","0.1050","0.1100","0.1050","0.0000","151209"
"YANCOAL SCN LIMITED","YCN","Energy",,"","","",""
"YANGHAO INTERNATIONAL LIMITED","YHL","Consumer Durables & Apparel",,"","","",""
"YELLOW BRICK ROAD HOLDINGS LIMITED","YBR","Diversified Financials","0.1450","0.1450","0.1450","0.0000","262864"
"YOJEE LIMITED","YOJ","Materials","0.1650","0.1700","0.1650","0.0000","285287"
"YONDER AND BEYOND GROUP LIMITED","YNB","Diversified Financials","0.0430","0.0440","0.0430","0.0032","25000"
"YOWIE GROUP LTD","YOW","Food, Beverage & Tobacco","0.2600","0.2650","0.2600","0.0000","52256"
"YPB GROUP LTD","YPB","Commercial & Professional Services","0.0420","0.0420","0.0400","0.0000","231174"
"Z ENERGY LIMITED.","ZEL","Energy","6.8500","6.8500","6.8500","0.1014","219"
"ZAMANCO MINERALS LIMITED","ZAM","Materials",,"","","",""
"ZAMIA METALS LIMITED","ZGM","Materials",,"","","",""
"ZELDA THERAPEUTICS LIMITED","ZLD","Pharmaceuticals, Biotechnology & Life Sciences","0.0690","0.0690","0.0680","-0.0010","402244"
"ZENITAS HEALTHCARE LIMITED","ZNT","Health Care Equipment & Services","1.2950","1.2950","1.2950","0.0101","8300"
"ZENITH ENERGY LIMITED","ZEN","Utilities","0.6250","0.6250","0.6200","0.0000","18679"
"ZENITH MINERALS LIMITED","ZNC","Materials","0.1100","0.1100","0.1100","-0.0048","37427"
"ZETA PETROLEUM PLC","ZTA","Energy",,"","","",""
"ZETA RESOURCES LIMITED","ZER","Not Applic",,"0.3800","0.3800","0.0000","9937"
"ZEUS RESOURCES LIMITED","ZEU","Energy",,"0.0110","0.0110","0.0000","100000"
"ZICOM GROUP LIMITED","ZGL","Capital Goods","0.1350","0.1400","0.1350","0.0052","40316"
"ZIMPLATS HOLDINGS LIMITED","ZIM","Materials","4.5000","4.5000","4.4000","0.1022","281"
"ZINC OF IRELAND NL","ZMI","Materials","0.0050","0.0050","0.0050","0.0000","1400000"
"ZIPMONEY LTD","ZML","Diversified Financials","0.6700","0.6700","0.6600","0.0000","42827"
"ZIPTEL LIMITED","ZIP","Telecommunication Services","0.0170","0.0180","0.0170","0.0000","1158145"
