"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"VEEM LTD","VEE","Capital Goods","0.5450","0.5450","0.5450","0.0208","2298"
"VELOCITY PROPERTY GROUP LIMITED","VP7","Real Estate","0.0900","0.0900","0.0900","0.0076","10000"
"VELPIC LIMITED","VPC","Software & Services","0.0150","0.0150","0.0140","0.0000","1221453"
"VENTNOR RESOURCES LTD","VRX","Materials","0.0170","0.0170","0.0170","0.0023","140000"
"VENTURE MINERALS LIMITED","VMS","Materials","0.0250","0.0250","0.0250","0.0000","16581"
"VENTUREX RESOURCES LIMITED","VXR","Materials","0.0170","0.0170","0.0170","0.0000","1575195"
"VENUS METALS CORPORATION LIMITED","VMC","Materials","0.0950","0.0950","0.0950","0.0000","137"
"VERDANT MINERALS LTD","VRM","Materials","0.0270","0.0290","0.0270","0.0000","100000"
"VERILUMA LIMITED","VRI","Software & Services",,"0.0150","0.0150","0.0000","25000"
"VERIS LIMITED","VRS","Commercial & Professional Services",,"","","",""
"VGI PARTNERS GLOBAL INVESTMENTS LIMITED","VG1","Class Pend",,"","","",""
"VIAGOLD CAPITAL LIMITED","VIA","Consumer Services",,"","","",""
"VICINITY CENTRES","VCX","Real Estate","2.6500","2.6700","2.6500","-0.0101","1221475"
"VICINITY CENTRES TRUST","VCD","Not Applic",,"","","",""
"VICTOR GROUP HOLDINGS LIMITED","VIG","Media",,"","","",""
"VICTORY MINES LIMITED","VIC","Materials","0.0070","0.0070","0.0070","0.0000","3732"
"VIENTO GROUP LIMITED","VIE","Capital Goods",,"","","",""
"VIETNAM INDUSTRIAL INVESTMENTS LIMITED","VII","Materials","0.3000","0.3000","0.3000","0.0000","3125"
"VIKING MINES LIMITED","VKA","Materials","0.0250","0.0250","0.0250","0.0000","463022"
"VILLA WORLD LIMITED.","VLW","Real Estate","2.4400","2.4400","2.4000","0.0000","74551"
"VILLAGE ROADSHOW LIMITED","VRL","Media","3.9200","3.9200","3.8900","0.0051","9402"
"VIMY RESOURCES LIMITED","VMY","Energy","0.1200","0.1200","0.1200","0.0000","25000"
"VIRALYTICS LIMITED","VLA","Pharmaceuticals, Biotechnology & Life Sciences","0.8200","0.8200","0.8200","0.0000","4628"
"VIRGIN AUSTRALIA HOLDINGS LIMITED","VAH","Transportation","0.1850","0.1850","0.1820","0.0000","183657"
"VIRTUS HEALTH LIMITED","VRT","Health Care Equipment & Services","5.6050","5.6050","5.5800","0.0050","21344"
"VISIONEERING TECHNOLOGIES, INC.","VTI","Health Care Equipment & Services","0.4050","0.4050","0.4050","0.0000","4853"
"VISTA GROUP INTERNATIONAL LIMITED.","VGL","Software & Services",,"","","",""
"VITA GROUP LIMITED","VTG","Retailing","1.5950","1.6000","1.5800","0.0000","128034"
"VITA LIFE SCIENCES LIMITED.","VSC","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"VITAL METALS LIMITED","VML","Materials","0.0080","0.0080","0.0080","0.0000","1728064"
"VIVA ENERGY REIT","VVR","Real Estate","2.1150","2.1300","2.1100","-0.0099","437903"
"VIVID TECHNOLOGY LIMITED","VIV","Capital Goods","0.0370","0.0370","0.0370","0.0000","199300"
"VMOTO LIMITED","VMT","Automobiles & Components","0.0710","0.0710","0.0710","-0.0019","66181"
"VOCUS GROUP LIMITED","VOC","Telecommunication Services","2.3900","2.4100","2.3900","-0.0148","383809"
"VOLPARA HEALTH TECHNOLOGIES LIMITED","VHT","Health Care Equipment & Services","0.6500","0.6600","0.6500","0.0051","13000"
"VOLT POWER GROUP LIMITED","VPR","Utilities","0.0030","0.0030","0.0030","0.0000","1033000"
"VOLT RESOURCES LIMITED","VRC","Materials","0.0270","0.0270","0.0270","0.0000","360000"
"VOLTAGE IP LIMITED","VIP","Software & Services",,"0.0700","0.0700","0.0117","10000"
"WAKENBY LIMITED","WAK","Commercial & Professional Services",,"","","",""
"WALKABOUT RESOURCES LTD","WKT","Materials","0.0810","0.0810","0.0810","-0.0020","52809"
"WAM ACTIVE LIMITED","WAA","Diversified Financials","1.1650","1.1650","1.1650","0.0000","39627"
"WAM CAPITAL LIMITED","WAM","Diversified Financials","2.5200","2.5300","2.5100","0.0000","162424"
"WAM LEADERS LIMITED","WLE","Not Applic","1.1200","1.1200","1.1200","-0.0049","172273"
"WAM MICROCAP LIMITED","WMI","Not Applic",,"","","",""
"WAM RESEARCH LIMITED","WAX","Diversified Financials","1.6150","1.6150","1.6150","-0.0050","6000"
"WANGLE TECHNOLOGIES LIMITED","WGL","Software & Services","0.0100","0.0100","0.0100","0.0000","53000"
"WASHINGTON H SOUL PATTINSON & COMPANY LIMITED","SOL","Energy","16.1000","16.1400","16.0400","-0.0258","56713"
"WATER RESOURCES GROUP LIMITED","WRG","Utilities",,"0.0010","0.0010","0.0000","10437711"
"WATERCO LIMITED","WAT","Consumer Durables & Apparel","1.6500","1.6500","1.6500","0.0516","600"
"WATERMARK GLOBAL LEADERS FUND LIMITED","WGF","Not Applic","0.9450","0.9450","0.9450","0.0000","43854"
"WATERMARK MARKET NEUTRAL FUND LIMITED","WMK","Not Applic","0.9050","0.9050","0.9050","-0.0099","2750"
"WATPAC LIMITED","WTP","Capital Goods","0.7250","0.7400","0.7150","-0.0147","21802"
"WATTLE HEALTH AUSTRALIA LIMITED","WHA","Food, Beverage & Tobacco","0.9150","0.9150","0.9050","0.0101","3338"
"WAVENET INTERNATIONAL LIMITED","WAL","Materials",,"0.0060","0.0060","-0.0009","100000"
"WCP RESOURCES LIMITED","WCP","Materials",,"","","",""
"WEA FINANCE LLC","WEH","Not Applic",,"","","",""
"WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC","WEF","Not Applic",,"","","",""
"WEALTH DEFENDER EQUITIES LIMITED","WDE","Not Applic","0.8550","0.8550","0.8550","0.0000","60000"
"WEBJET LIMITED","WEB","Retailing","10.7450","10.7700","10.7400","-0.0054","59348"
"WEBSTER LIMITED","WBA","Food, Beverage & Tobacco","1.3200","1.3300","1.3200","-0.0050","3374"
"WEEBIT NANO LTD","WBT","Materials","0.0160","0.0170","0.0160","-0.0009","1025000"
"WELLARD LIMITED","WLD","Food, Beverage & Tobacco","0.1300","0.1300","0.1300","0.0000","12000"
"WELLCOM GROUP LIMITED","WLL","Commercial & Professional Services","4.6000","4.6000","4.5500","0.0000","1103"
"WESFARMERS LIMITED","WES","Food & Staples Retailing","41.1200","41.2000","41.0900","-0.1151","128213"
"WEST AFRICAN RESOURCES LIMITED","WAF","Materials","0.3250","0.3250","0.3250","-0.0049","99999"
"WEST WITS MINING LIMITED","WWI","Materials","0.0180","0.0180","0.0180","0.0000","74822"
"WESTERN AREAS LIMITED","WSA","Materials","2.9250","2.9400","2.9200","0.0000","511767"
"WESTFIELD CORPORATION","WFD","Real Estate","7.5950","7.6200","7.5800","0.0053","547798"
"WESTGOLD RESOURCES LIMITED.","WGX","Materials","1.9050","1.9200","1.8700","-0.0099","313898"
"WESTOZ INVESTMENT COMPANY LIMITED","WIC","Not Applic","1.0050","1.0050","1.0050","-0.0050","15179"
"WESTPAC BANKING CORPORATION","WBC","Banks","32.3550","32.4300","32.3300","-0.0647","562371"
"WESTSTAR INDUSTRIAL LIMITED","WSI","Materials","0.0160","0.0160","0.0160","0.0000","150000"
"WFD TRUST","WFB","Not Applic",,"","","",""
"WHITE CLIFF MINERALS LIMITED","WCN","Materials","0.0060","0.0060","0.0060","0.0000","442858"
"WHITE ENERGY COMPANY LIMITED","WEC","Energy","0.0400","0.0400","0.0400","0.0000","4757"
"WHITE ROCK MINERALS LIMITED","WRM","Materials","0.0160","0.0160","0.0150","0.0000","2202414"
"WHITEBARK ENERGY LTD","WBE","Energy","0.0130","0.0130","0.0130","0.0000","36982"
"WHITEFIELD LIMITED","WHF","Diversified Financials","4.5600","4.5600","4.5600","0.0100","525"
"WHITEHAVEN COAL LIMITED","WHC","Energy","3.7550","3.7900","3.7300","-0.0443","1422100"
"WINCHESTER ENERGY LTD","WEL","Energy","0.0810","0.0810","0.0800","0.0020","55000"
"WINDLAB LIMITED","WND","Class Pend","1.6500","1.6500","1.6500","0.0000","500"
"WINGARA AG LTD","WNR","Food, Beverage & Tobacco","0.2550","0.2550","0.2550","-0.0096","32406"
"WINHA COMMERCE AND TRADE INTL LIMITED","WQW","Food & Staples Retailing","0.5400","0.5450","0.5400","0.0000","3000"
"WINMAR RESOURCES LIMITED","WFE","Materials","0.0010","0.0010","0.0010","-0.0005","300000"
"WISETECH GLOBAL LIMITED","WTC","Software & Services","9.5950","9.6200","9.5800","-0.0403","65128"
"WOLF MINERALS LIMITED","WLF","Materials","0.0820","0.0820","0.0820","0.0000","2040"
"WOLF PETROLEUM LTD","WOF","Energy","0.0200","0.0200","0.0200","0.0000","275000"
"WOLFSTRIKE RENTALS GROUP LIMITED","WSG","Technology Hardware & Equipment",,"0.2600","0.2600","0.0051","2000"
"WOLLONGONG COAL LIMITED","WLC","Materials","0.0070","0.0070","0.0060","0.0012","120065"
"WONHE MULTIMEDIA COMMERCE LTD","WMC","Technology Hardware & Equipment","0.1800","0.1950","0.1800","0.0106","45000"
"WOODSIDE PETROLEUM LIMITED","WPL","Energy","28.6200","28.6600","28.5750","-0.0544","409127"
"WOOLWORTHS LIMITED","WOW","Food & Staples Retailing","24.7100","24.7300","24.6700","-0.0346","348102"
"WORLD REACH LIMITED","WRR","Technology Hardware & Equipment","0.2300","0.2300","0.2300","0.0105","10000"
"WORLD.NET SERVICES LIMITED","WNS","Software & Services",,"","","",""
"WORLEYPARSONS LIMITED","WOR","Energy","14.2000","14.2600","14.2000","-0.0099","170609"
"WPG RESOURCES LTD","WPG","Materials","0.0210","0.0220","0.0210","0.0000","69881"
"WPP AUNZ LTD","WPP","Media","1.0770","1.0850","1.0600","0.0070","42745"
"XANADU MINES LTD","XAM","Materials","0.3150","0.3150","0.3050","0.0000","123026"
"XENITH IP GROUP LIMITED","XIP","Commercial & Professional Services","1.6850","1.6850","1.6850","0.0051","11000"
"XERO LIMITED","XRO","Software & Services",,"","","",""
"XPD SOCCER GEAR GROUP LIMITED","XPD","Consumer Durables & Apparel","0.0310","0.0330","0.0310","0.0000","107050"
"XPED LIMITED","XPE","Software & Services","0.0080","0.0080","0.0080","0.0000","273150"
"XREF LIMITED","XF1","Software & Services","0.7000","0.7000","0.7000","0.0000","2000"
"XRF SCIENTIFIC LIMITED","XRF","Capital Goods","0.1650","0.1650","0.1650","0.0000","67100"
"XSTATE RESOURCES LIMITED","XST","Energy","0.0140","0.0140","0.0140","0.0000","1084341"
"XTD LTD","XTD","Media","0.0500","0.0500","0.0500","0.0032","79216"
"XTEK LIMITED.","XTE","Capital Goods","0.4600","0.4600","0.4600","0.0000","319"
"XTV NETWORKS LTD","XTV","Media",,"","","",""
"YANCOAL AUSTRALIA LIMITED","YAL","Energy","0.1000","0.1000","0.1000","-0.0048","2220"
"YANCOAL SCN LIMITED","YCN","Energy",,"","","",""
"YANGHAO INTERNATIONAL LIMITED","YHL","Consumer Durables & Apparel",,"","","",""
"YELLOW BRICK ROAD HOLDINGS LIMITED","YBR","Diversified Financials","0.1700","0.1700","0.1700","0.0052","32033"
"YOJEE LIMITED","YOJ","Materials","0.2050","0.2050","0.2050","0.0051","360138"
"YONDER AND BEYOND GROUP LIMITED","YNB","Diversified Financials","0.0400","0.0400","0.0400","0.0032","14692"
"YOWIE GROUP LTD","YOW","Food, Beverage & Tobacco","0.2200","0.2200","0.2200","0.0000","15000"
"YPB GROUP LTD","YPB","Commercial & Professional Services","0.0450","0.0450","0.0450","0.0010","44117"
"Z ENERGY LIMITED.","ZEL","Energy","6.5000","6.5000","6.5000","0.0299","24"
"ZAMANCO MINERALS LIMITED","ZAM","Materials",,"","","",""
"ZAMIA METALS LIMITED","ZGM","Materials",,"","","",""
"ZELDA THERAPEUTICS LIMITED","ZLD","Pharmaceuticals, Biotechnology & Life Sciences","0.0780","0.0790","0.0780","-0.0010","138370"
"ZENITAS HEALTHCARE LIMITED","ZNT","Health Care Equipment & Services","1.2200","1.2200","1.2100","0.0101","14698"
"ZENITH ENERGY LIMITED","ZEN","Utilities","0.6250","0.6250","0.6250","0.0000","19990"
"ZENITH MINERALS LIMITED","ZNC","Materials","0.1050","0.1050","0.1050","-0.0048","187062"
"ZETA PETROLEUM PLC","ZTA","Energy",,"","","",""
"ZETA RESOURCES LIMITED","ZER","Not Applic","0.4000","0.4000","0.4000","0.0000","2000"
"ZEUS RESOURCES LIMITED","ZEU","Energy","0.0130","0.0130","0.0120","0.0000","260146"
"ZICOM GROUP LIMITED","ZGL","Capital Goods","0.1400","0.1400","0.1400","0.0000","38000"
"ZIMPLATS HOLDINGS LIMITED","ZIM","Materials","4.2800","4.2800","4.2800","-0.2093","882"
"ZINC OF IRELAND NL","ZMI","Materials","0.0060","0.0060","0.0060","0.0000","50000"
"ZIPMONEY LTD","ZML","Diversified Financials","0.6400","0.6400","0.6300","-0.0050","72700"
"ZIPTEL LIMITED","ZIP","Telecommunication Services","0.0210","0.0210","0.0210","0.0000","451654"
