"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"NETCCENTRIC LIMITED","NCL","Media",,"0.0200","0.0200","-0.0010","162000"
"NETCOMM WIRELESS LIMITED","NTC","Technology Hardware & Equipment","1.1250","1.1300","1.0800","-0.0703","170619"
"NETLINKZ LIMITED","NET","Software & Services","0.0250","0.0260","0.0250","0.0000","177900"
"NEUREN PHARMACEUTICALS LIMITED","NEU","Pharmaceuticals, Biotechnology & Life Sciences","0.0750","0.0760","0.0740","0.0010","427026"
"NEUROTECH INTERNATIONAL LIMITED","NTI","Health Care Equipment & Services","0.2050","0.2100","0.2000","0.0000","86590"
"NEW AGE EXPLORATION LIMITED","NAE","Energy","0.0080","0.0080","0.0080","0.0000","200000"
"NEW CENTURY RESOURCES LIMITED","NCZ","Materials","1.3900","1.4400","1.3900","0.0050","618694"
"NEW HOPE CORPORATION LIMITED","NHC","Energy","2.0000","2.0000","1.9800","0.0050","68527"
"NEW STANDARD ENERGY LIMITED","NSE","Energy","0.0040","0.0040","0.0040","0.0000","246262"
"NEW TALISMAN GOLD MINES LIMITED","NTL","Materials",,"","","",""
"NEW ZEALAND KING SALMON INVESTMENTS LIMITED","NZK","Food, Beverage & Tobacco",,"","","",""
"NEWCREST MINING LIMITED","NCM","Materials","21.5600","21.5650","21.5000","0.1056","306933"
"NEWFIELD RESOURCES LIMITED","NWF","Materials","0.3000","0.3000","0.3000","0.0000","30000"
"NEWS CORPORATION..","NWS","Media","17.7100","17.7300","17.6900","0.0496","14871"
"NEWZULU LIMITED","NWZ","Media","0.0010","0.0010","0.0010","0.0000","1100000"
"NEX METALS EXPLORATION LIMITED","NME","Materials","0.0050","0.0050","0.0050","0.0000","500000"
"NEXTDC LIMITED","NXT","Software & Services","4.5000","4.5100","4.4900","0.0050","117609"
"NEXUS MINERALS LIMITED","NXM","Materials","0.1000","0.1000","0.1000","0.0031","48930"
"NGE CAPITAL LIMITED","NGE","Not Applic","0.4600","0.4600","0.4550","0.0000","4025"
"NIB HOLDINGS LIMITED","NHF","Insurance","5.7850","5.8250","5.7800","0.0098","135397"
"NICK SCALI LIMITED","NCK","Retailing","5.9800","6.0000","5.9600","-0.0150","27047"
"NICKELORE LIMITED","NIO","Materials",,"","","",""
"NINE ENTERTAINMENT CO. HOLDINGS LIMITED","NEC","Media","1.3000","1.3050","1.2970","0.0051","2764944"
"NIUMINCO GROUP LIMITED","NIU","Materials","0.0030","0.0030","0.0030","0.0000","200000"
"NKWE PLATINUM LIMITED","NKP","Materials",,"","","",""
"NMG CORPORATION LIMITED","NMG","Materials",,"0.0080","0.0080","-0.0009","537100"
"NOBLE METALS LIMITED","NMM","Materials",,"","","",""
"NONI B LIMITED","NBL","Retailing","2.1800","2.1800","2.1800","-0.0198","68"
"NORDIC INVESTMENT BANK","NIB","Not Applic",,"","","",""
"NORTHERN COBALT LIMITED","N27","Class Pend",,"","","",""
"NORTHERN MINERALS LIMITED","NTU","Materials","0.1300","0.1300","0.1250","0.0052","105761"
"NORTHERN MINING LIMITED","NMI","Materials",,"0.0130","0.0110","-0.0009","1053905"
"NORTHERN STAR RESOURCES LTD","NST","Materials","4.8550","4.8700","4.8300","0.0102","297481"
"NORWEST ENERGY NL","NWE","Energy","0.0040","0.0040","0.0040","-0.0008","1000000"
"NORWOOD SYSTEMS LIMITED","NOR","Software & Services","0.0150","0.0150","0.0150","0.0000","2338"
"NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED","NOE","Materials",,"","","",""
"NOVATTI GROUP LIMITED","NOV","Software & Services","0.1550","0.1550","0.1550","-0.0094","5000"
"NOVITA HEALTHCARE LIMITED","NHL","Health Care Equipment & Services","0.0310","0.0320","0.0310","-0.0010","510000"
"NOVO LITIO LTD","NLI","Materials","0.0500","0.0500","0.0480","0.0000","1100430"
"NOVOGEN LIMITED","NRT","Pharmaceuticals, Biotechnology & Life Sciences","0.0410","0.0410","0.0410","0.0010","27000"
"NOVONIX LIMITED","NVX","Materials",,"","","",""
"NOXOPHARM LIMITED","NOX","Pharmaceuticals, Biotechnology & Life Sciences","0.3350","0.3350","0.3350","0.0000","49"
"NRW HOLDINGS LIMITED","NWH","Capital Goods","1.1670","1.1750","1.1500","0.0100","60024"
"NSL CONSOLIDATED LIMITED","NSL","Materials","0.0250","0.0250","0.0250","-0.0010","82016"
"NSX LIMITED","NSX","Diversified Financials","0.2900","0.2900","0.2900","-0.0097","888"
"NTM GOLD LIMITED","NTM","Materials","0.0500","0.0500","0.0500","0.0000","505831"
"NUCOAL RESOURCES LIMITED","NCR","Materials","0.0070","0.0070","0.0070","0.0000","39820"
"NUENERGY GAS LIMITED","NGY","Energy","0.0600","0.0600","0.0600","0.0000","3650"
"NUFARM FINANCE (NZ) LIMITED","NFN","Not Applic",,"","","",""
"NUFARM LIMITED","NUF","Materials","8.2500","8.2600","8.2350","0.0000","218510"
"NUHEARA LIMITED","NUH","Technology Hardware & Equipment","0.0570","0.0580","0.0570","0.0000","412889"
"NUSANTARA RESOURCES LIMITED","NUS","Materials","0.3450","0.3450","0.3450","0.0000","28800"
"NVOI LTD","NVO","Software & Services",,"0.0280","0.0270","0.0000","53656"
"NZME LIMITED","NZM","Media",,"","","",""
"NZURI COPPER LIMITED","NZC","Materials","0.1400","0.1500","0.1400","-0.0093","21104"
"OAKAJEE CORPORATION LIMITED","OKJ","Diversified Financials",,"","","",""
"OAKDALE RESOURCES LIMITED","OAR","Materials","0.0360","0.0360","0.0360","-0.0028","10000"
"OASIS GOLD LIMITED","OAG","Class Pend",,"","","",""
"OBJ LIMITED","OBJ","Pharmaceuticals, Biotechnology & Life Sciences","0.0340","0.0340","0.0330","0.0000","329289"
"OBJECTIVE CORPORATION LIMITED","OCL","Software & Services","2.5200","2.5200","2.5200","-0.1237","2000"
"OCEANAGOLD CORPORATION","OGC","Materials","3.9850","4.0000","3.9800","0.0151","83209"
"OCEANIA CAPITAL PARTNERS LIMITED","OCP","Diversified Financials","2.8500","2.8500","2.8500","0.0202","346"
"OCEANIA HEALTHCARE LIMITED","OCA","Health Care Equipment & Services","0.8400","0.8400","0.8400","-0.0517","500"
"OCHRE GROUP HOLDINGS LIMITED","OGH","Materials",,"","","",""
"OCTANEX LIMITED","OXX","Energy","0.0900","0.0900","0.0900","0.0000","28889"
"ODIN ENERGY LIMITED","ODN","Energy",,"","","",""
"ODYSSEY ENERGY LIMITED","ODY","Energy","0.0600","0.0600","0.0600","0.0000","315500"
"OFX GROUP LIMITED","OFX","Diversified Financials","1.5770","1.5800","1.5700","0.0000","98656"
"OIL BASINS LIMITED","OBL","Energy","0.0030","0.0030","0.0030","0.0000","112500"
"OIL SEARCH LIMITED","OSH","Energy","7.1600","7.1600","7.1250","0.0451","1684122"
"OILEX LTD","OEX","Energy","0.0040","0.0040","0.0030","0.0000","1483374"
"OKAPI RESOURCES LIMITED","OKR","Class Pend",,"","","",""
"OKLO RESOURCES LIMITED","OKU","Energy","0.2550","0.2600","0.2550","-0.0049","16231"
"OLDFIELDS HOLDINGS LIMITED","OLH","Capital Goods","0.0820","0.0820","0.0820","0.0053","63164"
"OLIVER'S REAL FOOD LIMITED","OLI","Consumer Services","0.2200","0.2200","0.2200","0.0051","32316"
"OM HOLDINGS LIMITED","OMH","Materials","0.4700","0.4700","0.4650","0.0000","20000"
"OMNI MARKET TIDE LTD","OMT","Software & Services","0.0170","0.0170","0.0170","-0.0009","10000"
"ONCOSIL MEDICAL LTD","OSL","Pharmaceuticals, Biotechnology & Life Sciences","0.1200","0.1200","0.1200","0.0052","24875"
"ONEALL INTERNATIONAL LIMITED","1AL","Consumer Durables & Apparel","1.0000","1.0000","1.0000","0.0204","4000"
"ONEVIEW HEALTHCARE PLC","ONE","Health Care Equipment & Services","2.6900","2.6900","2.6900","-0.0296","1991"
"ONEVUE HOLDINGS LIMITED","OVH","Diversified Financials","0.5850","0.5850","0.5850","0.0000","675"
"ONTERRAN LIMITED","OTR","Capital Goods",,"","","",""
"OOH!MEDIA LIMITED","OML","Media","4.4400","4.4400","4.4100","0.0200","113113"
"OOKAMI LIMITED","OOK","Automobiles & Components","0.0260","0.0260","0.0260","0.0000","165880"
"OPENDNA LIMITED","OPN","Commercial & Professional Services","0.1350","0.1350","0.1350","0.0000","14200"
"OPTHEA LIMITED","OPT","Pharmaceuticals, Biotechnology & Life Sciences","0.7250","0.7400","0.7250","0.0000","10187"
"OPTISCAN IMAGING LIMITED","OIL","Health Care Equipment & Services","0.0900","0.0900","0.0900","0.0000","25276"
"OPUS GROUP LIMITED","OPG","Commercial & Professional Services","0.5050","0.5050","0.5050","0.0051","5750"
"ORBITAL CORPORATION LIMITED","OEC","Automobiles & Components","0.4750","0.4750","0.4750","0.0000","8589"
"ORCA ENERGY LIMITED","OGY","Energy",,"","","",""
"ORECORP LIMITED","ORR","Materials","0.1470","0.1470","0.1470","0.0000","26817"
"ORH LIMITED","ORH","Capital Goods",,"","","",""
"ORICA LIMITED","ORI","Materials","19.7450","19.8100","19.7300","0.0553","148221"
"ORIENTAL TECHNOLOGIES INVESTMENT LIMITED","OTI","Capital Goods","0.0140","0.0140","0.0140","0.0000","770600"
"ORIGIN ENERGY LIMITED","ORG","Energy","7.0800","7.0800","7.0500","-0.0149","1715916"
"ORINOCO GOLD LIMITED","OGX","Materials","0.0230","0.0230","0.0230","-0.0010","83408"
"ORION EQUITIES LIMITED","OEQ","Diversified Financials",,"0.1700","0.1700","0.0000","1000"
"ORION HEALTH GROUP LIMITED","OHE","Health Care Equipment & Services",,"","","",""
"ORION METALS LIMITED","ORM","Materials","0.0160","0.0160","0.0160","0.0000","18604"
"ORION MINERALS NL","ORN","Materials","0.0200","0.0200","0.0200","-0.0010","34396"
"ORO VERDE LIMITED","OVL","Materials","0.0100","0.0100","0.0100","-0.0009","9953"
"OROCOBRE LIMITED","ORE","Materials","5.1250","5.1900","5.1250","0.0149","438856"
"ORORA LIMITED","ORA","Materials","3.1200","3.1250","3.1100","0.0100","418986"
"OROTONGROUP LIMITED","ORL","Retailing","0.7450","0.7450","0.7450","0.0051","18360"
"ORPHEUS ENERGY LIMITED","OEG","Energy",,"","","",""
"ORTHOCELL LIMITED","OCC","Pharmaceuticals, Biotechnology & Life Sciences","0.2950","0.2950","0.2950","0.0000","1200"
"OSPREY MEDICAL INC","OSP","Health Care Equipment & Services","0.4150","0.4150","0.4050","-0.0049","92629"
"OTHERLEVELS HOLDINGS LIMITED","OLV","Software & Services","0.0380","0.0380","0.0380","0.0198","5000"
"OTTO ENERGY LIMITED","OEL","Energy","0.0440","0.0440","0.0440","0.0000","218255"
"OVENTUS MEDICAL LIMITED","OVN","Health Care Equipment & Services","0.3700","0.3700","0.3650","0.0000","90000"
"OVER THE WIRE HOLDINGS LIMITED","OTW","Software & Services","1.9600","1.9600","1.9600","-0.0149","2211"
"OVERLAND RESOURCES LIMITED","OVR","Materials","0.0080","0.0080","0.0080","0.0000","118226"
"OZ MINERALS LIMITED","OZL","Materials","7.8800","7.9000","7.8600","-0.0102","287358"
"OZGROWTH LIMITED","OZG","Not Applic","0.1650","0.1650","0.1650","0.0000","14006"
"OZTRADE PUBLISHING GROUP LIMITED","OZT","Class Pend",,"","","",""
"PACIFIC AMERICAN COAL LIMITED","PAK","Materials","0.0310","0.0310","0.0310","0.0000","23000"
"PACIFIC BAUXITE LIMITED","PBX","Materials","0.0390","0.0390","0.0380","-0.0010","499915"
"PACIFIC CURRENT GROUP LIMITED","PAC","Diversified Financials","6.7200","6.7600","6.7000","-0.0591","31127"
"PACIFIC DAIRIES LIMITED","PDF","Food, Beverage & Tobacco",,"","","",""
"PACIFIC ENERGY LIMITED","PEA","Utilities","0.5700","0.5700","0.5650","0.0050","18360"
"PACIFIC MINING LIMITED","PFM","Real Estate",,"","","",""
"PACIFIC SMILES GROUP LIMITED","PSQ","Health Care Equipment & Services","1.9400","1.9400","1.9400","0.0000","263"
"PACIFIC STAR NETWORK LIMITED","PNW","Media","0.1650","0.1650","0.1650","0.0165","1500"
"PACIFICO MINERALS LIMITED","PMY","Materials","0.0070","0.0070","0.0070","0.0012","1094000"
"PACT GROUP HOLDINGS LTD","PGH","Materials","5.1800","5.1800","5.1500","0.0098","59717"
"PALADIN ENERGY LTD","PDN","Energy",,"","","",""
"PAN ASIA CORPORATION LIMITED","PZC","Energy","0.0020","0.0020","0.0020","0.0000","249228"
"PAN PACIFIC PETROLEUM NL","PPP","Energy","0.0370","0.0370","0.0370","0.0000","33333"
"PANCONTINENTAL OIL & GAS NL","PCL","Energy","0.0040","0.0040","0.0040","0.0000","272000"
"PANORAMA SYNERGY LTD","PSY","Software & Services","0.0800","0.0810","0.0800","0.0000","72350"
"PANORAMIC RESOURCES LIMITED","PAN","Materials","0.3700","0.3800","0.3650","0.0000","293048"
"PANTERRA GOLD LIMITED","PGI","Materials","0.0520","0.0550","0.0520","-0.0019","49241"
"PANTORO LIMITED","PNR","Materials","0.1950","0.2000","0.1950","-0.0049","6219"
"PAPYRUS AUSTRALIA LIMITED","PPY","Materials","0.0090","0.0090","0.0080","0.0011","316500"
"PARADIGM BIOPHARMACEUTICALS LIMITED..","PAR","Pharmaceuticals, Biotechnology & Life Sciences","0.3050","0.3100","0.3050","0.0051","9400"
"PARAGON CARE LIMITED","PGC","Health Care Equipment & Services","0.8600","0.8700","0.8500","-0.0050","192394"
"PARINGA RESOURCES LIMITED","PNL","Energy","0.3670","0.3670","0.3670","0.0020","10000"
"PARKWAY MINERALS NL","PWN","Materials","0.0100","0.0100","0.0100","0.0000","95000"
"PATRYS LIMITED","PAB","Pharmaceuticals, Biotechnology & Life Sciences","0.0150","0.0150","0.0150","0.0000","235943"
"PEAK RESOURCES LIMITED","PEK","Materials","0.0390","0.0400","0.0390","-0.0010","276634"
"PEAKO LIMITED","PKO","Energy","0.0150","0.0150","0.0150","0.0011","4500"
"PEEL MINING LIMITED","PEX","Materials","0.2100","0.2100","0.2100","0.0000","34915"
"PEET LIMITED","PPC","Real Estate","1.2270","1.2300","1.2200","-0.0029","17706"
"PEGASUS METALS LIMITED","PUN","Materials","0.0260","0.0260","0.0260","0.0000","30000"
"PELICAN RESOURCES LIMITED","PEL","Materials","0.0170","0.0170","0.0170","0.0000","400000"
"PENGANA CAPITAL GROUP LIMITED","PCG","Diversified Financials","3.2200","3.2500","3.2200","0.0000","812"
"PENINSULA ENERGY LIMITED","PEN","Energy","0.3350","0.3350","0.3250","0.0000","74387"
"PENINSULA MINES LIMITED","PSM","Energy","0.0190","0.0190","0.0180","0.0000","94456"
"PENTAL LIMITED","PTL","Household & Personal Products","0.6300","0.6300","0.6300","0.0000","103"
"PEPINNINI MINERALS LIMITED","PNN","Materials","0.0170","0.0170","0.0170","0.0000","50000"
"PEPPER GROUP LIMITED","PEP","Diversified Financials","3.6600","3.6600","3.6500","0.0000","8009"
"PEPPERMINT INNOVATION LIMITED","PIL","Software & Services","0.0140","0.0140","0.0140","0.0000","250000"
"PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","PIC","Not Applic","1.0750","1.0750","1.0750","-0.0049","3375"
"PERPETUAL LIMITED","PPT","Diversified Financials","51.7600","51.8100","51.7000","-0.0104","15246"
"PERPETUAL RESOURCES LIMITED","PEC","Energy","0.0180","0.0180","0.0180","0.0000","39844"
"PERSEUS MINING LIMITED","PRU","Materials","0.3750","0.3800","0.3650","0.0000","562614"
"PETRATHERM LTD","PTR","Utilities",,"","","",""
"PETREL ENERGY LIMITED","PRL","Energy","0.0120","0.0120","0.0120","0.0000","293334"
"PETSEC ENERGY LIMITED","PSA","Energy","0.0890","0.0890","0.0890","0.0000","3154"
"PHARMAUST LIMITED","PAA","Pharmaceuticals, Biotechnology & Life Sciences","0.0500","0.0500","0.0500","0.0000","147000"
"PHARMAXIS LTD","PXS","Pharmaceuticals, Biotechnology & Life Sciences","0.2600","0.2620","0.2550","0.0000","115916"
"PHILEO AUSTRALIA LIMITED","PHI","Real Estate","11.0000","11.0000","11.0000","0.5126","500"
"PHOSLOCK WATER SOLUTIONS LIMITED","PHK","Commercial & Professional Services","0.2000","0.2000","0.2000","0.0000","15000"
"PHOSPHAGENICS LIMITED","POH","Pharmaceuticals, Biotechnology & Life Sciences","0.0140","0.0150","0.0140","-0.0009","923020"
"PHYLOGICA LIMITED","PYC","Pharmaceuticals, Biotechnology & Life Sciences","0.0400","0.0400","0.0400","-0.0010","180000"
"PILBARA MINERALS LIMITED","PLS","Materials","0.7650","0.7800","0.7600","-0.0050","3807287"
"PILOT ENERGY LIMITED","PGY","Energy",,"","","",""
"PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","PNI","Diversified Financials","3.2000","3.2000","3.2000","0.0304","1251"
"PIONEER CREDIT LIMITED","PNC","Diversified Financials","2.6400","2.6800","2.6300","-0.0198","18463"
"PIONEER RESOURCES LIMITED","PIO","Materials","0.0170","0.0170","0.0170","-0.0009","2073331"
"PIXIE GROUP LIMITED","PEG","Consumer Services",,"","","",""
"PLANET GAS LIMITED","PGS","Energy","0.0060","0.0060","0.0060","-0.0009","327879"
"PLATINA RESOURCES LIMITED","PGM","Materials","0.1050","0.1070","0.1050","0.0000","624"
"PLATINUM ASIA INVESTMENTS LIMITED","PAI","Not Applic","1.0970","1.0970","1.0970","0.0020","118823"
"PLATINUM ASSET MANAGEMENT LIMITED","PTM","Diversified Financials","6.4100","6.4300","6.4000","-0.0051","237501"
"PLATINUM CAPITAL LIMITED","PMC","Diversified Financials","1.8000","1.8000","1.8000","-0.0099","14535"
"PLATO INCOME MAXIMISER LIMITED.","PL8","Not Applic","1.0900","1.0900","1.0900","0.0101","303"
"PLUKKA LIMITED","PKA","Diversified Financials",,"","","",""
"PLYMOUTH MINERALS LIMITED","PLH","Materials","0.1950","0.1950","0.1950","0.0000","3945"
"PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","PAF","Not Applic","1.1100","1.1100","1.1100","0.0050","30402"
"PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","PGF","Not Applic","1.1300","1.1350","1.1300","0.0050","45736"
"PMP LIMITED","PMP","Commercial & Professional Services","0.7500","0.7500","0.7450","0.0101","22475"
"PNX METALS LIMITED","PNX","Materials","0.0120","0.0120","0.0120","0.0000","928572"
"PO VALLEY ENERGY LIMITED","PVE","Energy","0.0300","0.0300","0.0300","0.0033","70612"
"POINTERRA LIMITED","3DP","Software & Services","0.0370","0.0370","0.0360","0.0021","697586"
"POLYNOVO LIMITED","PNV","Pharmaceuticals, Biotechnology & Life Sciences","0.2750","0.2750","0.2750","-0.0020","6656"
"POSEIDON NICKEL LIMITED","POS","Materials","0.0270","0.0270","0.0270","0.0010","823243"
"POWERHOUSE VENTURES LIMITED","PVL","Commercial & Professional Services","0.3200","0.3400","0.3200","0.0213","9100"
"POZ MINERALS LIMITED","POZ","Materials","0.0280","0.0280","0.0280","-0.0019","22165"
"PPK GROUP LIMITED","PPK","Capital Goods","0.1900","0.1900","0.1900","0.0051","700"
"PRAEMIUM LIMITED","PPS","Software & Services","0.4270","0.4270","0.4100","0.0071","205007"
"PRAIRIE MINING LIMITED","PDZ","Materials","0.5600","0.5600","0.5600","-0.0049","4660"
"PRANA BIOTECHNOLOGY LIMITED","PBT","Pharmaceuticals, Biotechnology & Life Sciences","0.0570","0.0600","0.0570","0.0000","100000"
"PREDICTIVE DISCOVERY LIMITED","PDI","Materials","0.0590","0.0600","0.0590","-0.0037","30346"
"PREMIER INVESTMENTS LIMITED","PMV","Retailing","12.7600","12.7950","12.7600","0.0204","42235"
"PREMIERE EASTERN ENERGY LIMITED","PEZ","Energy",,"0.0170","0.0170","-0.0009","87000"
"PRESCIENT THERAPEUTICS LIMITED","PTX","Pharmaceuticals, Biotechnology & Life Sciences","0.0630","0.0650","0.0630","0.0000","150605"
"PRIMA BIOMED LTD","PRR","Pharmaceuticals, Biotechnology & Life Sciences","0.0260","0.0260","0.0260","0.0000","415408"
"PRIMARY GOLD LIMITED","PGO","Materials","0.0450","0.0470","0.0450","0.0010","22468"
"PRIMARY HEALTH CARE LIMITED","PRY","Health Care Equipment & Services","3.1100","3.1200","3.1000","0.0202","372029"
"PRIMARY OPINION LIMITED","POP","Software & Services","0.0270","0.0280","0.0270","-0.0010","51416"
"PRIME FINANCIAL GROUP LIMITED","PFG","Diversified Financials","0.1900","0.1900","0.1900","-0.0049","52600"
"PRIME MEDIA GROUP LIMITED","PRT","Media","0.3800","0.3820","0.3700","0.0051","175612"
"PRO MEDICUS LIMITED","PME","Health Care Equipment & Services","6.1200","6.1400","6.1200","0.0098","8461"
"PRO-PAC PACKAGING LIMITED","PPG","Materials","0.4000","0.4000","0.4000","0.0000","62171"
"PROBIOTEC LIMITED","PBP","Pharmaceuticals, Biotechnology & Life Sciences","0.5800","0.5800","0.5800","0.0102","20000"
"PROGRAMMED MAINTENANCE SERVICES LIMITED","PRG","Commercial & Professional Services","3.0200","3.0200","3.0100","0.0000","75246"
"PROGRESS 2010-1 TRUST","POB","Not Applic",,"","","",""
"PROPERTY CONNECT HOLDINGS LIMITED","PCH","Software & Services","0.0020","0.0020","0.0020","0.0000","56000"
"PROPERTYLINK GROUP","PLG","Real Estate","1.0050","1.0100","1.0050","0.0000","536145"
"PROPHECY INTERNATIONAL HOLDINGS LIMITED","PRO","Software & Services","0.4850","0.4850","0.4850","0.0263","18147"
"PROSPECH LIMITED","PRS","Class Pend",,"","","",""
"PROSPECT RESOURCES LIMITED","PSC","Materials","0.0310","0.0330","0.0310","0.0000","750906"
"PROSPERITY RESOURCES LIMITED","PSP","Materials",,"","","",""
"PROTEAN ENERGY LIMITED","POW","Capital Goods","0.0250","0.0250","0.0250","0.0000","175000"
"PROTEOMICS INTERNATIONAL LABORATORIES LTD","PIQ","Pharmaceuticals, Biotechnology & Life Sciences","0.1750","0.1750","0.1700","0.0000","40000"
"PS&C LIMITED","PSZ","Commercial & Professional Services","0.2950","0.3100","0.2950","0.0000","133500"
"PSC INSURANCE GROUP LIMITED","PSI","Insurance","2.9700","2.9800","2.9700","-0.0101","2143"
"PSIVIDA CORP.","PVA","Pharmaceuticals, Biotechnology & Life Sciences",,"","","",""
"PTB GROUP LIMITED","PTB","Capital Goods","0.6500","0.6500","0.6500","0.0000","15353"
"PUBLIC HOLDINGS (AUSTRALIA) LIMITED","PHA","Diversified Financials",,"","","",""
"PUMA MASTERFUND P-16","PUB","Not Applic",,"","","",""
"PUMA MASTERFUND S-8","PUG","Not Applic",,"","","",""
"PUMA SERIES 2013-1","PUJ","Not Applic",,"","","",""
"PUMA SERIES 2014-1","PUK","Not Applic",,"","","",""
"PUMA SERIES 2014-2","PUO","Not Applic",,"","","",""
